,day,city,precipitation
2396,2019-07-25,STL,0.0
2397,2019-07-26,STL,0.0
2398,2019-07-27,STL,0.0
2399,2019-07-28,STL,0.0
2400,2019-07-29,STL,0.72
2401,2019-07-30,STL,0.0
2402,2019-07-31,STL,0.0
2403,2019-08-01,STL,0.0
2404,2019-08-02,STL,0.0
2405,2019-08-03,STL,0.0
2406,2019-08-04,STL,0.0
2407,2019-08-05,STL,0.0
2408,2019-08-06,STL,0.3
2409,2019-08-07,STL,0.0
2410,2019-08-08,STL,0.0
2411,2019-08-09,STL,0.0
2412,2019-08-10,STL,0.0
2413,2019-08-11,STL,0.0
2414,2019-08-12,STL,2.68
2415,2019-08-13,STL,0.35
2416,2019-08-14,STL,0.0
2417,2019-08-15,STL,0.0
2418,2019-08-16,STL,0.0
2419,2019-08-17,STL,0.12
2420,2019-08-18,STL,0.0
2421,2019-08-19,STL,0.0
2422,2019-08-20,STL,0.07
2423,2019-08-21,STL,0.04
2424,2019-08-22,STL,0.11
2425,2019-08-23,STL,0.0
2426,2019-08-24,STL,0.0
2427,2019-08-25,STL,0.3
2428,2019-08-26,STL,0.83
2429,2019-08-27,STL,0.45
2430,2019-08-28,STL,0.0
2431,2019-08-29,STL,0.0
2432,2019-08-30,STL,0.96
2433,2019-08-31,STL,0.12
2434,2019-09-01,STL,0.0
2435,2019-09-02,STL,0.0
2436,2019-09-03,STL,0.0
2437,2019-09-04,STL,0.0
2438,2019-09-05,STL,0.0
2439,2019-09-06,STL,0.0
2440,2019-09-07,STL,0.0
2441,2019-09-08,STL,0.8
2442,2019-09-09,STL,0.0
2443,2019-09-10,STL,0.0
2444,2019-09-11,STL,0.0
2445,2019-09-12,STL,0.0
2446,2019-09-13,STL,0.0
2447,2019-09-14,STL,0.0
2448,2019-09-15,STL,0.0
2449,2019-09-16,STL,0.0
2450,2019-09-17,STL,0.0
2451,2019-09-18,STL,0.0
2452,2019-09-19,STL,0.0
2453,2019-09-20,STL,0.3
2454,2019-09-21,STL,0.02
2455,2019-09-22,STL,0.5
2456,2019-09-23,STL,0.0
2457,2019-09-24,STL,0.0
2458,2019-09-25,STL,0.0
2459,2019-09-26,STL,0.04
2460,2019-09-27,STL,0.0
2461,2019-09-28,STL,0.02
2462,2019-09-29,STL,0.0
2463,2019-09-30,STL,0.0
2464,2019-10-01,STL,0.0
2465,2019-10-02,STL,0.0
2466,2019-10-03,STL,0.0
2467,2019-10-04,STL,0.0
2468,2019-10-05,STL,0.0
2469,2019-10-06,STL,0.0
2470,2019-10-07,STL,0.0
2471,2019-10-08,STL,0.0
2472,2019-10-09,STL,0.0
2473,2019-10-10,STL,0.94
2474,2019-10-11,STL,0.14
2475,2019-10-12,STL,0.0
2476,2019-10-13,STL,0.0
2477,2019-10-14,STL,0.0
2478,2019-10-15,STL,0.0
2479,2019-10-16,STL,0.0
2480,2019-10-17,STL,0.0
2481,2019-10-18,STL,0.0
2482,2019-10-19,STL,0.0
2483,2019-10-20,STL,0.0
2484,2019-10-21,STL,0.15
2485,2019-10-22,STL,0.0
2486,2019-10-23,STL,0.0
2487,2019-10-24,STL,0.01
2488,2019-10-25,STL,0.0
2489,2019-10-26,STL,1.25
2490,2019-10-27,STL,0.0
2491,2019-10-28,STL,0.0
2492,2019-10-29,STL,0.84
2493,2019-10-30,STL,0.47
2494,2019-10-31,STL,0.03
2495,2019-11-01,STL,0.0
2496,2019-11-02,STL,0.0
2497,2019-11-03,STL,0.0
2498,2019-11-04,STL,0.04
2499,2019-11-05,STL,0.02
2500,2019-11-06,STL,0.01
2501,2019-11-07,STL,0.0
2502,2019-11-08,STL,0.0
2503,2019-11-09,STL,0.0
2504,2019-11-10,STL,0.0
2505,2019-11-11,STL,0.3
2506,2019-11-12,STL,0.0
2507,2019-11-13,STL,0.0
2508,2019-11-14,STL,0.0
2509,2019-11-15,STL,0.0
2510,2019-11-16,STL,0.0
2511,2019-11-17,STL,0.01
2512,2019-11-18,STL,0.01
2513,2019-11-19,STL,0.0
2514,2019-11-20,STL,0.0
2515,2019-11-21,STL,0.18
2516,2019-11-22,STL,0.01
2517,2019-11-23,STL,0.09
2518,2019-11-24,STL,0.0
2519,2019-11-25,STL,0.0
2520,2019-11-26,STL,0.23
2521,2019-11-27,STL,0.01
2522,2019-11-28,STL,0.05
2523,2019-11-29,STL,1.1
2524,2019-11-30,STL,1.5
2525,2019-12-01,STL,0.01
2526,2019-12-02,STL,0.0
2527,2019-12-03,STL,0.0
2528,2019-12-04,STL,0.0
2529,2019-12-05,STL,0.0
2530,2019-12-06,STL,0.0
2531,2019-12-07,STL,0.0
2532,2019-12-08,STL,0.02
2533,2019-12-09,STL,0.0
2534,2019-12-10,STL,0.0
2535,2019-12-11,STL,0.0
2536,2019-12-12,STL,0.0
2537,2019-12-13,STL,0.0
2538,2019-12-14,STL,0.11
2539,2019-12-15,STL,0.23
2540,2019-12-16,STL,0.3
2541,2019-12-17,STL,0.0
2542,2019-12-18,STL,0.0
2543,2019-12-19,STL,0.0
2544,2019-12-20,STL,0.0
2545,2019-12-21,STL,0.0
2546,2019-12-22,STL,0.0
2547,2019-12-23,STL,0.0
2548,2019-12-24,STL,0.0
2549,2019-12-25,STL,0.0
2550,2019-12-26,STL,0.0
2551,2019-12-27,STL,0.0
2552,2019-12-28,STL,0.44
2553,2019-12-29,STL,0.75
2554,2019-12-30,STL,0.0
2555,2019-12-31,STL,0.0
2556,2020-01-01,STL,0.0
2557,2020-01-02,STL,0.0
2558,2020-01-03,STL,0.0
2559,2020-01-04,STL,0.0
2560,2020-01-05,STL,0.0
2561,2020-01-06,STL,0.0
2562,2020-01-07,STL,0.0
2563,2020-01-08,STL,0.0
2564,2020-01-09,STL,0.76
2565,2020-01-10,STL,2.16
2566,2020-01-11,STL,1.41
2567,2020-01-12,STL,0.0
2568,2020-01-13,STL,0.0
2569,2020-01-14,STL,0.0
2570,2020-01-15,STL,0.01
2571,2020-01-16,STL,0.0
2572,2020-01-17,STL,0.79
2573,2020-01-18,STL,0.74
2574,2020-01-19,STL,0.0
2575,2020-01-20,STL,0.0
2576,2020-01-21,STL,0.0
2577,2020-01-22,STL,0.07
2578,2020-01-23,STL,0.49
2579,2020-01-24,STL,0.01
2580,2020-01-25,STL,0.0
2581,2020-01-26,STL,0.0
2582,2020-01-27,STL,0.0
2583,2020-01-28,STL,0.01
2584,2020-01-29,STL,0.04
2585,2020-01-30,STL,0.0
2586,2020-01-31,STL,0.0
2587,2020-02-01,STL,0.0
2588,2020-02-02,STL,0.0
2589,2020-02-03,STL,0.0
2590,2020-02-04,STL,0.13
2591,2020-02-05,STL,0.23
2592,2020-02-06,STL,0.0
2593,2020-02-07,STL,0.05
2594,2020-02-08,STL,0.0
2595,2020-02-09,STL,0.53
2596,2020-02-10,STL,0.05
2597,2020-02-11,STL,0.0
2598,2020-02-12,STL,0.43
2599,2020-02-13,STL,0.02
2600,2020-02-14,STL,0.0
2601,2020-02-15,STL,0.0
2602,2020-02-16,STL,0.0
2603,2020-02-17,STL,0.12
2604,2020-02-18,STL,0.0
2605,2020-02-19,STL,0.0
2606,2020-02-20,STL,0.0
2607,2020-02-21,STL,0.0
2608,2020-02-22,STL,0.0
2609,2020-02-23,STL,0.0
2610,2020-02-24,STL,0.76
2611,2020-02-25,STL,0.17
2612,2020-02-26,STL,0.18
2613,2020-02-27,STL,0.0
2614,2020-02-28,STL,0.0
2615,2020-02-29,STL,0.0
2616,2020-03-01,STL,0.02
2617,2020-03-02,STL,0.07
2618,2020-03-03,STL,0.0
2619,2020-03-04,STL,0.0
2620,2020-03-05,STL,0.0
2621,2020-03-06,STL,0.0
2622,2020-03-07,STL,0.0
2623,2020-03-08,STL,0.0
2624,2020-03-09,STL,0.41
2625,2020-03-10,STL,0.04
2626,2020-03-11,STL,0.0
2627,2020-03-12,STL,0.97
2628,2020-03-13,STL,0.0
2629,2020-03-14,STL,0.48
2630,2020-03-15,STL,0.0
2631,2020-03-16,STL,0.03
2632,2020-03-17,STL,0.0
2633,2020-03-18,STL,0.28
2634,2020-03-19,STL,0.87
2635,2020-03-20,STL,0.0
2636,2020-03-21,STL,0.0
2637,2020-03-22,STL,0.16
2638,2020-03-23,STL,0.0
2639,2020-03-24,STL,0.1
2640,2020-03-25,STL,0.0
2641,2020-03-26,STL,0.0
2642,2020-03-27,STL,0.36
2643,2020-03-28,STL,0.06
2644,2020-03-29,STL,0.0
2645,2020-03-30,STL,0.0
2646,2020-03-31,STL,0.0
2647,2020-04-01,STL,0.0
2648,2020-04-02,STL,0.01
2649,2020-04-03,STL,0.0
2650,2020-04-04,STL,0.09
2651,2020-04-05,STL,0.0
2652,2020-04-06,STL,0.0
2653,2020-04-07,STL,0.0
2654,2020-04-08,STL,0.0
2655,2020-04-09,STL,0.0
2656,2020-04-10,STL,0.0
2657,2020-04-11,STL,0.0
2658,2020-04-12,STL,0.53
2659,2020-04-13,STL,0.01
2660,2020-04-14,STL,0.0
2661,2020-04-15,STL,0.0
2662,2020-04-16,STL,0.0
2663,2020-04-17,STL,0.24
2664,2020-04-18,STL,0.0
2665,2020-04-19,STL,0.0
2666,2020-04-20,STL,0.0
2667,2020-04-21,STL,0.0
2668,2020-04-22,STL,0.07
2669,2020-04-23,STL,0.6
2670,2020-04-24,STL,0.69
2671,2020-04-25,STL,0.91
2672,2020-04-26,STL,0.0
2673,2020-04-27,STL,0.0
2674,2020-04-28,STL,1.55
2675,2020-04-29,STL,0.32
2676,2020-04-30,STL,0.0
2677,2020-05-01,STL,0.0
2678,2020-05-02,STL,0.0
2679,2020-05-03,STL,0.0
2680,2020-05-04,STL,0.54
2681,2020-05-05,STL,0.27
2682,2020-05-06,STL,0.02
2683,2020-05-07,STL,0.07
2684,2020-05-08,STL,0.35
2685,2020-05-09,STL,0.0
2686,2020-05-10,STL,0.0
2687,2020-05-11,STL,0.0
2688,2020-05-12,STL,0.0
2689,2020-05-13,STL,0.03
2690,2020-05-14,STL,0.21
2691,2020-05-15,STL,0.5
2692,2020-05-16,STL,0.47
2693,2020-05-17,STL,1.44
2694,2020-05-18,STL,0.0
2695,2020-05-19,STL,0.05
2696,2020-05-20,STL,0.04
2697,2020-05-21,STL,0.0
2698,2020-05-22,STL,0.0
2699,2020-05-23,STL,0.0
2700,2020-05-24,STL,0.18
2701,2020-05-25,STL,0.47
2702,2020-05-26,STL,0.0
2703,2020-05-27,STL,0.69
2704,2020-05-28,STL,0.0
2705,2020-05-29,STL,0.14
2706,2020-05-30,STL,0.0
2707,2020-05-31,STL,0.0
2708,2020-06-01,STL,0.0
2709,2020-06-02,STL,0.0
2710,2020-06-03,STL,0.08
2711,2020-06-04,STL,0.1
2712,2020-06-05,STL,0.0
2713,2020-06-06,STL,0.0
2714,2020-06-07,STL,0.0
2715,2020-06-08,STL,0.0
2716,2020-06-09,STL,0.15
2717,2020-06-10,STL,0.0
2718,2020-06-11,STL,0.0
2719,2020-06-12,STL,0.0
2720,2020-06-13,STL,0.0
2721,2020-06-14,STL,0.0
2722,2020-06-15,STL,0.0
2723,2020-06-16,STL,0.0
2724,2020-06-17,STL,0.0
2725,2020-06-18,STL,0.0
2726,2020-06-19,STL,0.0
2727,2020-06-20,STL,0.02
2728,2020-06-21,STL,0.78
2729,2020-06-22,STL,0.38
2730,2020-06-23,STL,0.0
2731,2020-06-24,STL,0.0
2732,2020-06-25,STL,0.0
2733,2020-06-26,STL,0.0
2734,2020-06-27,STL,0.02
2735,2020-06-28,STL,0.14
2736,2020-06-29,STL,0.0
2737,2020-06-30,STL,1.04
2738,2020-07-01,STL,0.1
2739,2020-07-02,STL,0.0
2740,2020-07-03,STL,0.0
2741,2020-07-04,STL,0.0
2742,2020-07-05,STL,0.0
2743,2020-07-06,STL,0.0
2744,2020-07-07,STL,0.07
2745,2020-07-08,STL,0.0
2746,2020-07-09,STL,0.0
2747,2020-07-10,STL,0.0
2748,2020-07-11,STL,0.0
2749,2020-07-12,STL,0.0
2750,2020-07-13,STL,0.0
2751,2020-07-14,STL,0.0
2752,2020-07-15,STL,1.34
2753,2020-07-16,STL,0.0
2754,2020-07-17,STL,0.6
2755,2020-07-18,STL,0.0
2756,2020-07-19,STL,0.93
2757,2020-07-20,STL,0.01
2758,2020-07-21,STL,0.44
2759,2020-07-22,STL,0.0
2760,2020-07-23,STL,0.0
2761,2020-07-24,STL,0.0
2762,2020-07-25,STL,0.0
2763,2020-07-26,STL,0.0
2764,2020-07-27,STL,0.29
2765,2020-07-28,STL,0.0
2766,2020-07-29,STL,1.77
2767,2020-07-30,STL,2.34
2768,2020-07-31,STL,1.18
2769,2020-08-01,STL,0.08
2770,2020-08-02,STL,0.0
2771,2020-08-03,STL,0.02
2772,2020-08-04,STL,0.0
2773,2020-08-05,STL,0.0
2774,2020-08-06,STL,0.0
2775,2020-08-07,STL,0.0
2776,2020-08-08,STL,1.79
2777,2020-08-09,STL,2.03
2778,2020-08-10,STL,0.75
2779,2020-08-11,STL,0.0
2780,2020-08-12,STL,0.03
2781,2020-08-13,STL,0.0
2782,2020-08-14,STL,0.0
2783,2020-08-15,STL,0.01
2784,2020-08-16,STL,0.0
2785,2020-08-17,STL,0.0
2786,2020-08-18,STL,0.0
2787,2020-08-19,STL,0.0
2788,2020-08-20,STL,0.0
2789,2020-08-21,STL,0.0
2790,2020-08-22,STL,0.0
2791,2020-08-23,STL,0.0
2792,2020-08-24,STL,0.0
2793,2020-08-25,STL,0.0
2794,2020-08-26,STL,0.0
2795,2020-08-27,STL,0.0
2796,2020-08-28,STL,0.0
2797,2020-08-29,STL,0.0
2798,2020-08-30,STL,0.0
2799,2020-08-31,STL,0.0
2800,2020-09-01,STL,0.44
2801,2020-09-02,STL,0.0
2802,2020-09-03,STL,0.02
2803,2020-09-04,STL,0.0
2804,2020-09-05,STL,0.0
2805,2020-09-06,STL,0.0
2806,2020-09-07,STL,0.0
2807,2020-09-08,STL,0.02
2808,2020-09-09,STL,0.0
2809,2020-09-10,STL,0.0
2810,2020-09-11,STL,0.0
2811,2020-09-12,STL,0.02
2812,2020-09-13,STL,0.0
2813,2020-09-14,STL,0.0
2814,2020-09-15,STL,0.0
2815,2020-09-16,STL,0.0
2816,2020-09-17,STL,0.0
2817,2020-09-18,STL,0.0
2818,2020-09-19,STL,0.0
2819,2020-09-20,STL,0.0
2820,2020-09-21,STL,0.0
2821,2020-09-22,STL,0.0
2822,2020-09-23,STL,0.0
2823,2020-09-24,STL,0.0
2824,2020-09-25,STL,0.0
2825,2020-09-26,STL,0.0
2826,2020-09-27,STL,0.2
2827,2020-09-28,STL,0.2
2828,2020-09-29,STL,0.0
2829,2020-09-30,STL,0.0
2830,2020-10-01,STL,0.0
2831,2020-10-02,STL,0.0
2832,2020-10-03,STL,0.06
2833,2020-10-04,STL,0.0
2834,2020-10-05,STL,0.0
2835,2020-10-06,STL,0.0
2836,2020-10-07,STL,0.0
2837,2020-10-08,STL,0.0
2838,2020-10-09,STL,0.0
2839,2020-10-10,STL,0.0
2840,2020-10-11,STL,0.0
2841,2020-10-12,STL,0.0
2842,2020-10-13,STL,0.0
2843,2020-10-14,STL,0.0
2844,2020-10-15,STL,0.0
2845,2020-10-16,STL,0.0
2846,2020-10-17,STL,0.0
2847,2020-10-18,STL,1.07
2848,2020-10-19,STL,0.32
2849,2020-10-20,STL,0.27
2850,2020-10-21,STL,0.3
2851,2020-10-22,STL,0.0
2852,2020-10-23,STL,0.18
2853,2020-10-24,STL,0.0
2854,2020-10-25,STL,0.0
2855,2020-10-26,STL,0.62
2856,2020-10-27,STL,0.07
2857,2020-10-28,STL,0.49
2858,2020-10-29,STL,0.29
2859,2020-10-30,STL,0.0
2860,2020-10-31,STL,0.0
2861,2020-11-01,STL,0.0
2862,2020-11-02,STL,0.0
2863,2020-11-03,STL,0.0
2864,2020-11-04,STL,0.0
2865,2020-11-05,STL,0.0
2866,2020-11-06,STL,0.0
2867,2020-11-07,STL,0.0
2868,2020-11-08,STL,0.0
2869,2020-11-09,STL,0.0
2870,2020-11-10,STL,0.23
2871,2020-11-11,STL,0.0
2872,2020-11-12,STL,0.0
2873,2020-11-13,STL,0.0
2874,2020-11-14,STL,1.43
2875,2020-11-15,STL,0.0
2876,2020-11-16,STL,0.0
2877,2020-11-17,STL,0.0
2878,2020-11-18,STL,0.0
2879,2020-11-19,STL,0.0
2880,2020-11-20,STL,0.1
2881,2020-11-21,STL,0.94
2882,2020-11-22,STL,0.16
2883,2020-11-23,STL,0.03
2884,2020-11-24,STL,0.5
2885,2020-11-25,STL,0.44
2886,2020-11-26,STL,0.0
2887,2020-11-27,STL,0.0
2888,2020-11-28,STL,0.0
2889,2020-11-29,STL,0.01
2890,2020-11-30,STL,0.0
2891,2020-12-01,STL,0.0
2892,2020-12-02,STL,0.0
2893,2020-12-03,STL,0.0
2894,2020-12-04,STL,0.0
2895,2020-12-05,STL,0.0
2896,2020-12-06,STL,0.0
2897,2020-12-07,STL,0.0
2898,2020-12-08,STL,0.0
2899,2020-12-09,STL,0.0
2900,2020-12-10,STL,0.0
2901,2020-12-11,STL,0.67
2902,2020-12-12,STL,0.29
2903,2020-12-13,STL,0.0
2904,2020-12-14,STL,0.0
2905,2020-12-15,STL,0.0
2906,2020-12-16,STL,0.01
2907,2020-12-17,STL,0.0
2908,2020-12-18,STL,0.0
2909,2020-12-19,STL,0.0
2910,2020-12-20,STL,0.0
2911,2020-12-21,STL,0.0
2912,2020-12-22,STL,0.0
2913,2020-12-23,STL,0.3
2914,2020-12-24,STL,0.0
2915,2020-12-25,STL,0.0
2916,2020-12-26,STL,0.0
2917,2020-12-27,STL,0.0
2918,2020-12-28,STL,0.0
2919,2020-12-29,STL,0.0
2920,2020-12-30,STL,0.32
2921,2020-12-31,STL,0.01
2922,2021-01-01,STL,0.78
2923,2021-01-02,STL,0.0
2924,2021-01-03,STL,0.0
2925,2021-01-04,STL,0.0
2926,2021-01-05,STL,0.0
2927,2021-01-06,STL,0.0
2928,2021-01-07,STL,0.0
2929,2021-01-08,STL,0.0
2930,2021-01-09,STL,0.0
2931,2021-01-10,STL,0.0
2932,2021-01-11,STL,0.0
2933,2021-01-12,STL,0.0
2934,2021-01-13,STL,0.0
2935,2021-01-14,STL,0.11
2936,2021-01-15,STL,0.11
2937,2021-01-16,STL,0.0
2938,2021-01-17,STL,0.04
2939,2021-01-18,STL,0.01
2940,2021-01-19,STL,0.0
2941,2021-01-20,STL,0.0
2942,2021-01-21,STL,0.0
2943,2021-01-22,STL,0.0
2944,2021-01-23,STL,0.0
2945,2021-01-24,STL,0.0
2946,2021-01-25,STL,1.21
2947,2021-01-26,STL,0.0
2948,2021-01-27,STL,0.26
2949,2021-01-28,STL,0.0
2950,2021-01-29,STL,0.0
2951,2021-01-30,STL,1.25
2952,2021-01-31,STL,0.05
2953,2021-02-01,STL,0.0
2954,2021-02-02,STL,0.0
2955,2021-02-03,STL,0.0
2956,2021-02-04,STL,0.22
2957,2021-02-05,STL,0.0
2958,2021-02-06,STL,0.04
2959,2021-02-07,STL,0.0
2960,2021-02-08,STL,0.1
2961,2021-02-09,STL,0.0
2962,2021-02-10,STL,0.04
2963,2021-02-11,STL,0.03
2964,2021-02-12,STL,0.0
2965,2021-02-13,STL,0.02
2966,2021-02-14,STL,0.01
2967,2021-02-15,STL,0.52
2968,2021-02-16,STL,0.0
2969,2021-02-17,STL,0.04
2970,2021-02-18,STL,0.0
2971,2021-02-19,STL,0.0
2972,2021-02-20,STL,0.0
2973,2021-02-21,STL,0.01
2974,2021-02-22,STL,0.0
2975,2021-02-23,STL,0.0
2976,2021-02-24,STL,0.0
2977,2021-02-25,STL,0.0
2978,2021-02-26,STL,0.0
2979,2021-02-27,STL,0.17
2980,2021-02-28,STL,0.44
2981,2021-03-01,STL,0.0
2982,2021-03-02,STL,0.0
2983,2021-03-03,STL,0.0
2984,2021-03-04,STL,0.0
2985,2021-03-05,STL,0.0
2986,2021-03-06,STL,0.0
2987,2021-03-07,STL,0.0
2988,2021-03-08,STL,0.0
2989,2021-03-09,STL,0.0
2990,2021-03-10,STL,0.0
2991,2021-03-11,STL,0.48
2992,2021-03-12,STL,0.05
2993,2021-03-13,STL,0.0
2994,2021-03-14,STL,0.01
2995,2021-03-15,STL,0.44
2996,2021-03-16,STL,0.0
2997,2021-03-17,STL,0.87
2998,2021-03-18,STL,2.04
2999,2021-03-19,STL,0.0
3000,2021-03-20,STL,0.0
3001,2021-03-21,STL,0.0
3002,2021-03-22,STL,0.0
3003,2021-03-23,STL,0.46
3004,2021-03-24,STL,0.0
3005,2021-03-25,STL,0.54
3006,2021-03-26,STL,0.0
3007,2021-03-27,STL,0.28
3008,2021-03-28,STL,0.0
3009,2021-03-29,STL,0.0
3010,2021-03-30,STL,0.0
3011,2021-03-31,STL,0.0
3012,2021-04-01,STL,0.0
3013,2021-04-02,STL,0.0
3014,2021-04-03,STL,0.0
3015,2021-04-04,STL,0.0
3016,2021-04-05,STL,0.0
3017,2021-04-06,STL,0.0
3018,2021-04-07,STL,1.01
3019,2021-04-08,STL,0.03
3020,2021-04-09,STL,0.0
3021,2021-04-10,STL,1.06
3022,2021-04-11,STL,0.04
3023,2021-04-12,STL,0.0
3024,2021-04-13,STL,0.07
3025,2021-04-14,STL,0.0
3026,2021-04-15,STL,0.0
3027,2021-04-16,STL,0.01
3028,2021-04-17,STL,0.07
3029,2021-04-18,STL,0.0
3030,2021-04-19,STL,0.0
3031,2021-04-20,STL,0.33
3032,2021-04-21,STL,0.01
3033,2021-04-22,STL,0.0
3034,2021-04-23,STL,0.02
3035,2021-04-24,STL,0.68
3036,2021-04-25,STL,0.0
3037,2021-04-26,STL,0.0
3038,2021-04-27,STL,0.0
3039,2021-04-28,STL,0.46
3040,2021-04-29,STL,0.31
3041,2021-04-30,STL,0.0
3042,2021-05-01,STL,0.0
3043,2021-05-02,STL,0.01
3044,2021-05-03,STL,0.12
3045,2021-05-04,STL,0.08
3046,2021-05-05,STL,0.0
3047,2021-05-06,STL,0.01
3048,2021-05-07,STL,0.0
3049,2021-05-08,STL,0.0
3050,2021-05-09,STL,0.17
3051,2021-05-10,STL,0.0
3052,2021-05-11,STL,0.0
3053,2021-05-12,STL,0.0
3054,2021-05-13,STL,0.0
3055,2021-05-14,STL,0.0
3056,2021-05-15,STL,0.0
3057,2021-05-16,STL,0.02
3058,2021-05-17,STL,0.5
3059,2021-05-18,STL,0.46
3060,2021-05-19,STL,0.0
3061,2021-05-20,STL,0.0
3062,2021-05-21,STL,0.0
3063,2021-05-22,STL,0.0
3064,2021-05-23,STL,0.0
3065,2021-05-24,STL,0.0
3066,2021-05-25,STL,0.16
3067,2021-05-26,STL,0.0
3068,2021-05-27,STL,1.29
3069,2021-05-28,STL,0.04
3070,2021-05-29,STL,0.0
3071,2021-05-30,STL,0.0
3072,2021-05-31,STL,0.0
3073,2021-06-01,STL,0.0
3074,2021-06-02,STL,0.03
3075,2021-06-03,STL,0.0
3076,2021-06-04,STL,0.0
3077,2021-06-05,STL,0.0
3078,2021-06-06,STL,0.0
3079,2021-06-07,STL,0.0
3080,2021-06-08,STL,0.1
3081,2021-06-09,STL,0.0
3082,2021-06-10,STL,0.0
3083,2021-06-11,STL,0.0
3084,2021-06-12,STL,0.0
3085,2021-06-13,STL,0.0
3086,2021-06-14,STL,0.0
3087,2021-06-15,STL,0.0
3088,2021-06-16,STL,0.0
3089,2021-06-17,STL,0.0
3090,2021-06-18,STL,0.0
3091,2021-06-19,STL,0.36
3092,2021-06-20,STL,0.0
3093,2021-06-21,STL,0.21
3094,2021-06-22,STL,0.0
3095,2021-06-23,STL,0.0
3096,2021-06-24,STL,0.01
3097,2021-06-25,STL,2.62
3098,2021-06-26,STL,0.06
3099,2021-06-27,STL,0.24
3100,2021-06-28,STL,1.59
3101,2021-06-29,STL,0.0
3102,2021-06-30,STL,0.11
3103,2021-07-01,STL,0.65
3104,2021-07-02,STL,0.0
3105,2021-07-03,STL,0.0
3106,2021-07-04,STL,0.0
3107,2021-07-05,STL,0.0
3108,2021-07-06,STL,0.0
3109,2021-07-07,STL,0.02
3110,2021-07-08,STL,0.0
3111,2021-07-09,STL,2.02
3112,2021-07-10,STL,1.28
3113,2021-07-11,STL,0.01
3114,2021-07-12,STL,0.11
3115,2021-07-13,STL,0.0
3116,2021-07-14,STL,0.0
3117,2021-07-15,STL,0.22
3118,2021-07-16,STL,0.76
3119,2021-07-17,STL,0.0
3120,2021-07-18,STL,0.0
3121,2021-07-19,STL,0.0
3122,2021-07-20,STL,0.0
3123,2021-07-21,STL,0.0
3124,2021-07-22,STL,0.0
3125,2021-07-23,STL,0.0
3126,2021-07-24,STL,0.0
3127,2021-07-25,STL,0.64
3128,2021-07-26,STL,0.0
3129,2021-07-27,STL,0.0
3130,2021-07-28,STL,0.0
3131,2021-07-29,STL,0.18
3132,2021-07-30,STL,0.0
3133,2021-07-31,STL,0.06
3134,2021-08-01,STL,0.0
3135,2021-08-02,STL,0.0
3136,2021-08-03,STL,0.0
3137,2021-08-04,STL,0.0
3138,2021-08-05,STL,0.0
3139,2021-08-06,STL,0.0
3140,2021-08-07,STL,0.0
3141,2021-08-08,STL,1.01
3142,2021-08-09,STL,0.6
3143,2021-08-10,STL,0.39
3144,2021-08-11,STL,0.0
3145,2021-08-12,STL,0.91
3146,2021-08-13,STL,0.0
3147,2021-08-14,STL,0.0
3148,2021-08-15,STL,0.0
3149,2021-08-16,STL,0.0
3150,2021-08-17,STL,0.0
3151,2021-08-18,STL,0.0
3152,2021-08-19,STL,0.0
3153,2021-08-20,STL,0.0
3154,2021-08-21,STL,0.0
3155,2021-08-22,STL,0.0
3156,2021-08-23,STL,0.52
3157,2021-08-24,STL,0.0
3158,2021-08-25,STL,0.0
3159,2021-08-26,STL,0.08
3160,2021-08-27,STL,0.0
3161,2021-08-28,STL,0.0
3162,2021-08-29,STL,0.0
3163,2021-08-30,STL,0.12
3164,2021-08-31,STL,1.22
3165,2021-09-01,STL,0.0
3166,2021-09-02,STL,0.0
3167,2021-09-03,STL,0.01
3168,2021-09-04,STL,0.88
3169,2021-09-05,STL,0.0
3170,2021-09-06,STL,0.0
3171,2021-09-07,STL,0.0
3172,2021-09-08,STL,0.0
3173,2021-09-09,STL,0.0
3174,2021-09-10,STL,0.0
3175,2021-09-11,STL,0.0
3176,2021-09-12,STL,0.0
3177,2021-09-13,STL,0.0
3178,2021-09-14,STL,0.24
3179,2021-09-15,STL,0.12
3180,2021-09-16,STL,0.0
3181,2021-09-17,STL,0.0
3182,2021-09-18,STL,0.0
3183,2021-09-19,STL,0.03
3184,2021-09-20,STL,0.0
3185,2021-09-21,STL,1.7
3186,2021-09-22,STL,0.0
3187,2021-09-23,STL,0.0
3188,2021-09-24,STL,0.0
3189,2021-09-25,STL,0.06
3190,2021-09-26,STL,0.0
3191,2021-09-27,STL,0.0
3192,2021-09-28,STL,0.0
3193,2021-09-29,STL,0.0
3194,2021-09-30,STL,0.0
3195,2021-10-01,STL,0.0
3196,2021-10-02,STL,0.14
3197,2021-10-03,STL,0.32
3198,2021-10-04,STL,0.0
3199,2021-10-05,STL,0.0
3200,2021-10-06,STL,0.02
3201,2021-10-07,STL,0.0
3202,2021-10-08,STL,0.0
3203,2021-10-09,STL,0.0
3204,2021-10-10,STL,0.0
3205,2021-10-11,STL,0.44
3206,2021-10-12,STL,0.0
3207,2021-10-13,STL,0.02
3208,2021-10-14,STL,0.82
3209,2021-10-15,STL,0.1
3210,2021-10-16,STL,0.0
3211,2021-10-17,STL,0.0
3212,2021-10-18,STL,0.0
3213,2021-10-19,STL,0.0
3214,2021-10-20,STL,0.05
3215,2021-10-21,STL,0.0
3216,2021-10-22,STL,0.0
3217,2021-10-23,STL,0.02
